PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupSize,IsAlone,TotalSpend,HasAnySpending,CabinDeck,CabinNum,CabinSide,SpendPerPerson,SpendingDiversity,MaxSpendCategory,SpendingVariance,log_RoomService,log_FoodCourt,log_ShoppingMall,log_Spa,log_VRDeck,log_TotalSpend,AgeGroup,IsMinor,IsElderly,AgeDeviation,IsOldestInGroup,IsYoungestInGroup,CabinRegion,DeckSide,Journey,CryoSpend,VIPSpend,CryoAge,VIPAge,AloneSpend,HomePlanet_freq,Destination_freq,CabinDeck_freq,CabinSide_freq,MaxSpendCategory_freq,Journey_freq,HomePlanet_target_encoded,Destination_target_encoded,CabinDeck_target_encoded,MaxSpendCategory_target_encoded,Age_squared,TotalSpend_squared,GroupSize_squared,AgeGroupSizeRatio,SpendAgeRatio,Age_was_missing,Cabin_was_missing,HomePlanet_was_missing,Destination_was_missing,CryoSleep_was_missing,VIP_was_missing,RoomService_was_missing,FoodCourt_was_missing,ShoppingMall_was_missing,Spa_was_missing,VRDeck_was_missing
6684_02,0,0,0,30.0,1,0.0,0.0,335.0,143.0,764.0,1.0,3,0,1242.0,1,6,210.0,0,414.0,3,4,101964.30000000002,0.0,0.0,5.817111159963204,4.969813299576001,6.639875833826536,7.1252830915107115,3,0,0,14.329999999999998,0,1,1,9,0,0.0,1242.0,0.0,30.0,0.0,0.2415574402467232,0.70508866615266,0.08496530454895913,0.4858905165767155,0.10292983808789515,0.13831919814957594,0.6581206146903298,0.47225089832192496,0.6777229009933895,0.12907256513014,900.0,1542564.0,9,7.5,40.064516129032256,0,0,0,0,0,1,0,1,0,0,0
6684_03,0,0,0,46.0,0,0.0,370.0,0.0,2395.0,1638.0,0.0,3,0,4403.0,1,6,210.0,0,1467.6666666666667,3,1,1169671.8,0.0,5.916202062607435,0.0,7.78155595923534,7.40184157874383,8.390268497842571,0,0,0,1.6700000000000017,0,0,1,9,0,0.0,0.0,0.0,0.0,0.0,0.2415574402467232,0.70508866615266,0.08496530454895913,0.4858905165767155,0.10994602929838088,0.13831919814957594,0.6581206146903298,0.47225089832192496,0.6777229009933895,0.1088458404683895,2116.0,19386409.0,9,11.5,93.68085106382979,0,0,0,0,0,0,0,0,0,0,0
6691_01,1,0,0,28.0,0,62.0,202.0,542.0,0.0,0.0,1.0,1,1,806.0,1,1,1390.0,0,806.0,3,3,52121.200000000004,4.143134726391533,5.313205979041787,6.297109319933935,0.0,0.0,6.693323668269949,3,0,0,0.0,1,1,7,3,1,0.0,0.0,0.0,0.0,806.0,0.5515034695451041,0.70508866615266,0.3393986121819584,0.4858905165767155,0.1056283731688512,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.4392551587098093,0.511690928021182,784.0,649636.0,1,14.0,27.79310344827586,0,0,0,0,0,0,0,0,0,0,1
6692_01,0,1,2,26.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0,0,256.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,1,1,1,11,3,0.0,0.0,26.0,0.0,0.0,0.2415574402467232,0.20362374710871242,0.09406322282189669,0.5141094834232846,0.5533538936006168,0.10100231303006939,0.6581206146903298,0.6094122851116,0.7259249835905833,0.6322105754216758,676.0,0.0,1,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0
6693_01,1,0,0,55.0,0,0.0,0.0,719.0,274.0,0.0,0.0,1,1,993.0,1,4,428.0,0,993.0,2,3,98706.79999999999,0.0,0.0,6.579251212010101,5.616771097666572,0.0,6.901737206656574,2,0,0,0.0,1,1,2,13,1,0.0,0.0,0.0,0.0,993.0,0.5515034695451041,0.70508866615266,0.1063993831919815,0.4858905165767155,0.1056283731688512,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.3640695948559002,0.511690928021182,3025.0,986049.0,1,27.5,17.732142857142858,0,0,0,0,0,0,0,0,0,0,0
6694_01,1,1,0,66.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0,3,1084.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,0.0,1,1,5,5,1,0.0,0.0,66.0,0.0,0.0,0.5515034695451041,0.70508866615266,0.29151888974556667,0.4858905165767155,0.5533538936006168,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.5161682507014387,0.6322105754216758,4356.0,0.0,1,33.0,0.0,0,0,0,0,0,0,0,0,1,0,0
6697_01,1,0,0,20.0,0,0.0,1.0,34.0,0.0,774.0,0.0,1,1,809.0,1,3,1085.0,0,809.0,3,4,117334.20000000003,0.0,0.6931471805599453,3.5553480614894135,0.0,6.652863029353347,6.697034247666484,1,0,0,0.0,1,1,5,5,1,0.0,0.0,0.0,0.0,809.0,0.5515034695451041,0.70508866615266,0.29151888974556667,0.4858905165767155,0.10292983808789515,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.5161682507014387,0.12907256513014,400.0,654481.0,1,10.0,38.523809523809526,0,0,0,1,0,0,0,0,0,0,0
6698_01,1,0,1,31.0,0,239.0,321.0,0.0,0.0,124.0,0.0,1,1,684.0,1,1,1393.0,0,684.0,3,2,20491.7,5.480638923341991,5.7745515455444085,0.0,0.0,4.8283137373023015,6.529418838262226,3,0,0,0.0,1,1,7,3,2,0.0,0.0,0.0,0.0,684.0,0.5515034695451041,0.09128758673862761,0.3393986121819584,0.4858905165767155,0.12814186584425596,0.08388589051657672,0.4278072379081645,0.5037670422481338,0.4392551587098093,0.5851385071382942,961.0,467856.0,1,15.5,21.375,0,0,0,0,0,0,0,0,0,0,0
6699_01,2,0,0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,4,429.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0.0,1,1,2,13,4,0.0,0.0,0.0,0.0,0.0,0.2069390902081727,0.70508866615266,0.1063993831919815,0.4858905165767155,0.5533538936006168,0.17910562837316885,0.522914774478234,0.47225089832192496,0.3640695948559002,0.6322105754216758,169.0,0.0,1,6.5,0.0,0,0,0,0,0,0,0,0,0,0,0
6702_01,1,1,0,50.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0,3,1087.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,1,5,5,1,0.0,0.0,50.0,0.0,0.0,0.5515034695451041,0.70508866615266,0.29151888974556667,0.4858905165767155,0.5533538936006168,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.5161682507014387,0.6322105754216758,2500.0,0.0,1,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0
6706_01,0,1,0,21.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,0.0,0,0,224.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.0,0,1,1,0,0,0.0,0.0,21.0,0.0,0.0,0.2415574402467232,0.70508866615266,0.09406322282189669,0.4858905165767155,0.5533538936006168,0.13831919814957594,0.6581206146903298,0.47225089832192496,0.7259249835905833,0.6322105754216758,441.0,0.0,4,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0
6706_02,0,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,0.0,0,0,224.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1,0,1,0,0,0.0,0.0,25.0,0.0,0.0,0.2415574402467232,0.70508866615266,0.09406322282189669,0.4858905165767155,0.5533538936006168,0.13831919814957594,0.6581206146903298,0.47225089832192496,0.7259249835905833,0.6322105754216758,625.0,0.0,4,8.333333333333334,0.0,0,0,0,0,0,0,0,0,0,0,0
6707_01,1,1,0,46.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0,3,1091.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,1,5,4,1,0.0,0.0,46.0,0.0,0.0,0.5515034695451041,0.70508866615266,0.29151888974556667,0.5141094834232846,0.5533538936006168,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.5161682507014387,0.6322105754216758,2116.0,0.0,1,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0
6708_01,0,0,0,22.17,0,0.0,0.0,0.0,0.0,0.0,1.0,6,0,0.0,0,2,67.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.2415574402467232,0.70508866615266,0.027293754818812646,0.4858905165767155,0.5533538936006168,0.13831919814957594,0.6581206146903298,0.47225089832192496,0.49637682726314236,0.6322105754216758,491.5089000000001,0.0,36,3.1671428571428573,0.0,0,0,0,0,0,0,0,0,0,0,0
6708_02,0,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,1.0,6,0,0.0,0,2,67.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,20.17,0,0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.2415574402467232,0.70508866615266,0.027293754818812646,0.4858905165767155,0.5533538936006168,0.13831919814957594,0.6581206146903298,0.47225089832192496,0.49637682726314236,0.6322105754216758,4.0,0.0,36,0.2857142857142857,0.0,0,0,0,0,0,0,0,0,0,0,1
6708_03,0,0,0,36.0,0,994.0,526.0,0.0,7.0,1279.0,0.0,6,0,2806.0,1,2,67.0,0,467.6666666666667,4,4,331468.7,6.902742737158593,6.267200548541362,0.0,2.0794415416798357,7.154615356913663,7.939871576361883,0,0,0,13.829999999999998,0,0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.2415574402467232,0.70508866615266,0.027293754818812646,0.4858905165767155,0.10292983808789515,0.13831919814957594,0.6581206146903298,0.47225089832192496,0.49637682726314236,0.12907256513014,1296.0,7873636.0,36,5.142857142857143,75.83783783783784,0,0,0,0,0,0,0,0,0,0,0
6708_04,0,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,1.0,6,0,0.0,0,2,67.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3.1700000000000017,0,0,0,12,3,0.0,0.0,19.0,0.0,0.0,0.2415574402467232,0.20362374710871242,0.027293754818812646,0.4858905165767155,0.5533538936006168,0.10100231303006939,0.6581206146903298,0.6094122851116,0.49637682726314236,0.6322105754216758,361.0,0.0,36,2.7142857142857144,0.0,0,0,0,0,0,0,0,0,0,0,0
6708_05,0,1,2,35.0,0,0.0,0.0,0.0,0.0,0.0,1.0,6,0,0.0,0,2,67.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,12.829999999999998,0,0,0,12,3,0.0,0.0,35.0,0.0,0.0,0.2415574402467232,0.20362374710871242,0.027293754818812646,0.4858905165767155,0.5533538936006168,0.10100231303006939,0.6581206146903298,0.6094122851116,0.49637682726314236,0.6322105754216758,1225.0,0.0,36,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0
6708_06,0,1,2,41.0,1,0.0,0.0,0.0,0.0,0.0,1.0,6,0,0.0,0,2,67.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,18.83,1,0,0,12,3,0.0,0.0,41.0,41.0,0.0,0.2415574402467232,0.20362374710871242,0.027293754818812646,0.4858905165767155,0.5533538936006168,0.10100231303006939,0.6581206146903298,0.6094122851116,0.49637682726314236,0.6322105754216758,1681.0,0.0,36,5.857142857142857,0.0,0,0,0,0,0,0,0,0,0,0,1
6709_01,1,1,0,22.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0,3,1092.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,1,5,4,1,0.0,0.0,22.0,0.0,0.0,0.5515034695451041,0.70508866615266,0.29151888974556667,0.5141094834232846,0.5533538936006168,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.5161682507014387,0.6322105754216758,484.0,0.0,1,11.0,0.0,0,0,0,0,0,0,0,0,0,0,1
6711_01,2,0,0,25.0,1,0.0,280.0,714.0,0.0,0.0,0.0,1,1,994.0,1,5,210.0,0,994.0,2,3,97647.20000000001,0.0,5.638354669333745,6.5722825426940075,0.0,0.0,6.902742737158593,1,0,0,0.0,1,1,1,7,4,0.0,994.0,0.0,25.0,994.0,0.2069390902081727,0.70508866615266,0.05551272166538165,0.4858905165767155,0.1056283731688512,0.17910562837316885,0.522914774478234,0.47225089832192496,0.4345004837131063,0.511690928021182,625.0,988036.0,1,12.5,38.23076923076923,0,0,0,0,0,0,1,0,0,0,0
6713_01,1,0,2,24.0,0,700.0,0.0,0.0,0.0,0.0,0.0,1,1,700.0,1,1,1395.0,0,700.0,1,0,98000.0,6.55250788703459,0.0,0.0,0.0,0.0,6.55250788703459,1,0,0,0.0,1,1,7,3,6,0.0,0.0,0.0,0.0,700.0,0.5515034695451041,0.20362374710871242,0.3393986121819584,0.4858905165767155,0.5533538936006168,0.07995373939861218,0.4278072379081645,0.6094122851116,0.4392551587098093,0.6322105754216758,576.0,490000.0,1,12.0,28.0,0,0,0,0,0,0,0,0,0,0,0
6718_01,1,0,0,37.0,0,18.0,238.0,0.0,528.0,0.0,0.0,3,0,784.0,1,3,1088.0,0,261.3333333333333,3,1,53205.2,2.9444389791664403,5.476463551931511,0.0,6.270988431858299,0.0,6.665683717782408,0,0,0,16.0,1,0,5,5,1,0.0,0.0,0.0,0.0,0.0,0.5515034695451041,0.70508866615266,0.29151888974556667,0.4858905165767155,0.10994602929838088,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.5161682507014387,0.1088458404683895,1369.0,614656.0,9,9.25,20.63157894736842,0,0,0,0,0,0,0,0,0,0,0
6718_02,1,1,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0,3,1088.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,16.0,0,1,5,5,1,0.0,0.0,5.0,0.0,0.0,0.5515034695451041,0.70508866615266,0.29151888974556667,0.4858905165767155,0.5533538936006168,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.5161682507014387,0.6322105754216758,25.0,0.0,9,1.25,0.0,0,0,0,0,0,0,0,0,0,0,0
6718_03,1,1,0,21.0,0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0.0,0,3,1088.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,5,5,1,0.0,0.0,21.0,0.0,0.0,0.5515034695451041,0.70508866615266,0.29151888974556667,0.4858905165767155,0.5533538936006168,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.5161682507014387,0.6322105754216758,441.0,0.0,9,5.25,0.0,1,0,0,0,0,0,0,0,0,0,0
6719_01,2,1,0,41.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0,1,1396.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,1,7,3,4,0.0,0.0,41.0,0.0,0.0,0.2069390902081727,0.70508866615266,0.3393986121819584,0.4858905165767155,0.5533538936006168,0.17910562837316885,0.522914774478234,0.47225089832192496,0.4392551587098093,0.6322105754216758,1681.0,0.0,1,20.5,0.0,0,0,0,0,0,0,0,0,0,0,0
6720_01,0,0,0,44.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0,2,81.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2415574402467232,0.70508866615266,0.027293754818812646,0.5141094834232846,0.5533538936006168,0.13831919814957594,0.6581206146903298,0.47225089832192496,0.49637682726314236,0.6322105754216758,1936.0,0.0,1,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0
6721_01,1,1,0,23.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,0,3,1095.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,1,5,4,1,0.0,0.0,23.0,0.0,0.0,0.5515034695451041,0.70508866615266,0.29151888974556667,0.5141094834232846,0.5533538936006168,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.5161682507014387,0.6322105754216758,529.0,0.0,1,11.5,0.0,0,0,0,0,1,0,0,0,0,0,0
6722_01,0,1,2,28.0,0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0.0,0,4,445.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3.6700000000000017,0,0,2,6,3,0.0,0.0,28.0,0.0,0.0,0.2415574402467232,0.20362374710871242,0.1063993831919815,0.5141094834232846,0.5533538936006168,0.10100231303006939,0.6581206146903298,0.6094122851116,0.3640695948559002,0.6322105754216758,784.0,0.0,9,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0
6722_02,0,0,2,27.0,0,0.0,33.0,9.0,1847.0,2035.0,0.0,3,0,3924.0,1,4,445.0,1,1308.0,4,4,1118562.2,0.0,3.5263605246161616,2.302585092994046,7.521859252201629,7.618742377670413,8.275121630216509,3,0,0,4.670000000000002,0,1,2,6,3,0.0,0.0,0.0,0.0,0.0,0.2415574402467232,0.20362374710871242,0.1063993831919815,0.5141094834232846,0.10292983808789515,0.10100231303006939,0.6581206146903298,0.6094122851116,0.3640695948559002,0.12907256513014,729.0,15397776.0,9,6.75,140.14285714285714,0,0,0,0,0,0,0,0,0,0,0
6722_03,0,1,2,40.0,0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0.0,0,4,445.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,8.329999999999998,1,0,2,6,3,0.0,0.0,40.0,0.0,0.0,0.2415574402467232,0.20362374710871242,0.1063993831919815,0.5141094834232846,0.5533538936006168,0.10100231303006939,0.6581206146903298,0.6094122851116,0.3640695948559002,0.6322105754216758,1600.0,0.0,9,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0
6724_01,0,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,0.0,0,6,213.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,5.0,1,0,1,9,3,0.0,0.0,27.0,0.0,0.0,0.2415574402467232,0.20362374710871242,0.08496530454895913,0.4858905165767155,0.5533538936006168,0.10100231303006939,0.6581206146903298,0.6094122851116,0.6777229009933895,0.6322105754216758,729.0,0.0,4,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0
6724_02,0,1,2,17.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,0.0,0,6,213.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,5.0,0,1,1,9,3,0.0,0.0,17.0,0.0,0.0,0.2415574402467232,0.20362374710871242,0.08496530454895913,0.4858905165767155,0.5533538936006168,0.10100231303006939,0.6581206146903298,0.6094122851116,0.6777229009933895,0.6322105754216758,289.0,0.0,4,5.666666666666667,0.0,0,0,0,0,0,0,0,0,0,0,0
6725_01,0,0,0,32.0,0,0.0,390.0,60.0,5015.0,211.0,0.0,1,1,5676.0,1,6,214.0,0,5676.0,4,1,4726762.7,0.0,5.968707559985366,4.110873864173311,8.520388082312756,5.356586274672012,8.644178203170727,3,0,0,0.0,1,1,1,9,0,0.0,0.0,0.0,0.0,5676.0,0.2415574402467232,0.70508866615266,0.08496530454895913,0.4858905165767155,0.10994602929838088,0.13831919814957594,0.6581206146903298,0.47225089832192496,0.6777229009933895,0.1088458404683895,1024.0,32216976.0,1,16.0,172.0,0,0,0,0,0,0,0,0,0,0,0
6726_01,1,0,0,29.0,0,68.0,74.0,713.0,37.0,15.0,1.0,1,1,907.0,1,3,1089.0,0,907.0,5,3,88883.3,4.23410650459726,4.31748811353631,6.570882962339584,3.6375861597263857,2.772588722239781,6.811244378601294,3,0,0,0.0,1,1,5,5,1,0.0,0.0,0.0,0.0,907.0,0.5515034695451041,0.70508866615266,0.29151888974556667,0.4858905165767155,0.1056283731688512,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.5161682507014387,0.511690928021182,841.0,822649.0,1,14.5,30.233333333333334,0,0,0,0,0,0,0,0,0,0,0
6727_01,1,0,0,29.0,0,0.0,316.0,0.0,0.0,338.0,1.0,1,1,654.0,1,3,1090.0,0,654.0,2,4,32139.199999999997,0.0,5.75890177387728,0.0,0.0,5.82600010738045,6.484635235635252,3,0,0,0.0,1,1,5,5,1,0.0,0.0,0.0,0.0,654.0,0.5515034695451041,0.70508866615266,0.29151888974556667,0.4858905165767155,0.10292983808789515,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.5161682507014387,0.12907256513014,841.0,427716.0,1,14.5,21.8,0,0,0,0,0,0,0,0,0,1,0
6729_01,0,0,0,41.0,0,0.0,371.0,0.0,1701.0,21.0,0.0,3,0,2093.0,1,2,82.0,1,697.6666666666666,3,1,538838.3,0.0,5.918893854273146,0.0,7.43955930913332,3.091042453358316,7.646831391430482,0,0,0,2.3299999999999983,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2415574402467232,0.70508866615266,0.027293754818812646,0.5141094834232846,0.10994602929838088,0.13831919814957594,0.6581206146903298,0.47225089832192496,0.49637682726314236,0.1088458404683895,1681.0,4380649.0,9,10.25,49.833333333333336,0,0,0,0,0,0,0,0,0,0,0
6729_02,0,1,2,48.0,0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0.0,0,2,82.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9.329999999999998,1,0,0,2,3,0.0,0.0,48.0,0.0,0.0,0.2415574402467232,0.20362374710871242,0.027293754818812646,0.5141094834232846,0.5533538936006168,0.10100231303006939,0.6581206146903298,0.6094122851116,0.49637682726314236,0.6322105754216758,2304.0,0.0,9,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0
6729_03,0,0,0,27.0,0,2664.0,15.0,0.0,109.0,2.0,0.0,3,0,2790.0,1,2,82.0,1,930.0,4,0,1388046.5,7.887959336599945,2.772588722239781,0.0,4.700480365792417,1.0986122886681098,7.934155233536322,3,0,0,11.670000000000002,0,1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2415574402467232,0.70508866615266,0.027293754818812646,0.5141094834232846,0.5533538936006168,0.13831919814957594,0.6581206146903298,0.47225089832192496,0.49637682726314236,0.6322105754216758,729.0,7784100.0,9,6.75,99.64285714285714,0,0,0,0,0,0,0,0,0,0,0
6730_01,1,0,0,14.0,0,0.0,6.0,791.0,49.0,0.0,1.0,1,1,846.0,1,3,1096.0,1,846.0,3,3,121243.69999999998,0.0,1.9459101490553132,6.674561391814426,3.912023005428146,0.0,6.741700694652055,4,1,0,0.0,1,1,5,4,1,0.0,0.0,0.0,0.0,846.0,0.5515034695451041,0.70508866615266,0.29151888974556667,0.5141094834232846,0.1056283731688512,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.5161682507014387,0.511690928021182,196.0,715716.0,1,7.0,56.4,0,0,0,0,0,0,0,0,0,0,0
6731_01,1,0,0,32.0,0,3135.0,2.0,0.0,0.0,0.0,0.0,1,1,3137.0,1,1,1397.0,0,3137.0,2,0,1965018.7999999998,8.0507033814703,1.0986122886681098,0.0,0.0,0.0,8.051340933292979,3,0,0,0.0,1,1,7,3,1,0.0,0.0,0.0,0.0,3137.0,0.5515034695451041,0.70508866615266,0.3393986121819584,0.4858905165767155,0.5533538936006168,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.4392551587098093,0.6322105754216758,1024.0,9840769.0,1,16.0,95.06060606060606,0,0,0,0,0,0,0,0,0,0,0
6734_01,0,0,2,47.0,0,0.0,2699.0,0.0,671.0,8.0,1.0,4,0,3378.0,1,6,249.0,1,844.5,3,2,1363182.3000000003,0.0,7.90100705199242,0.0,6.51025834052315,2.1972245773362196,8.12533508671429,0,0,0,14.25,1,0,1,8,3,0.0,0.0,0.0,0.0,0.0,0.2415574402467232,0.20362374710871242,0.08496530454895913,0.5141094834232846,0.12814186584425596,0.10100231303006939,0.6581206146903298,0.6094122851116,0.6777229009933895,0.5851385071382942,2209.0,11410884.0,16,9.4,70.375,0,0,0,0,0,0,0,0,0,0,0
6734_02,0,1,2,14.0,0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,0.0,0,6,249.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,18.75,0,1,1,8,3,0.0,0.0,14.0,0.0,0.0,0.2415574402467232,0.20362374710871242,0.08496530454895913,0.5141094834232846,0.5533538936006168,0.10100231303006939,0.6581206146903298,0.6094122851116,0.6777229009933895,0.6322105754216758,196.0,0.0,16,2.8,0.0,0,0,0,0,0,0,0,0,0,0,0
6734_03,0,1,2,37.0,1,0.0,0.0,0.0,0.0,0.0,1.0,4,0,0.0,0,6,249.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.25,0,0,1,8,3,0.0,0.0,37.0,37.0,0.0,0.2415574402467232,0.20362374710871242,0.08496530454895913,0.5141094834232846,0.5533538936006168,0.10100231303006939,0.6581206146903298,0.6094122851116,0.6777229009933895,0.6322105754216758,1369.0,0.0,16,7.4,0.0,0,0,0,0,0,0,0,0,0,0,0
6734_04,0,1,2,33.0,0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,0.0,0,6,249.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.25,0,0,1,8,3,0.0,0.0,33.0,0.0,0.0,0.2415574402467232,0.20362374710871242,0.08496530454895913,0.5141094834232846,0.5533538936006168,0.10100231303006939,0.6581206146903298,0.6094122851116,0.6777229009933895,0.6322105754216758,1089.0,0.0,16,6.6,0.0,0,0,0,0,0,0,0,0,0,0,0
6736_01,2,0,0,33.0,0,1373.0,0.0,23.0,920.0,6.0,1.0,1,1,2322.0,1,5,203.0,1,2322.0,4,0,413439.30000000005,7.2254814727822945,0.0,3.1780538303479458,6.825460036255307,1.9459101490553132,7.750614732770409,3,0,0,0.0,1,1,1,10,4,0.0,0.0,0.0,0.0,2322.0,0.2069390902081727,0.70508866615266,0.05551272166538165,0.5141094834232846,0.5533538936006168,0.17910562837316885,0.522914774478234,0.47225089832192496,0.4345004837131063,0.6322105754216758,1089.0,5391684.0,1,16.5,68.29411764705883,0,0,0,1,0,0,0,0,0,0,0
6739_01,1,0,0,44.0,0,0.0,714.0,174.0,0.0,0.0,1.0,1,1,888.0,1,3,1097.0,1,888.0,2,2,95590.8,0.0,6.5722825426940075,5.1647859739235145,0.0,0.0,6.790097235513905,0,0,0,0.0,1,1,5,4,1,0.0,0.0,0.0,0.0,888.0,0.5515034695451041,0.70508866615266,0.29151888974556667,0.5141094834232846,0.12814186584425596,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.5161682507014387,0.5851385071382942,1936.0,788544.0,1,22.0,19.733333333333334,0,0,0,0,0,0,0,0,0,0,0
6741_01,1,0,0,37.0,0,0.0,1190.0,4.0,455.0,71.0,1.0,2,0,1720.0,1,3,1098.0,1,860.0,4,2,259125.5,0.0,7.0825485693553,1.6094379124341003,6.1224928095143865,4.276666119016055,7.450660796211539,0,0,0,9.5,1,0,5,4,1,0.0,0.0,0.0,0.0,0.0,0.5515034695451041,0.70508866615266,0.29151888974556667,0.5141094834232846,0.12814186584425596,0.3876638396299152,0.4278072379081645,0.47225089832192496,0.5161682507014387,0.5851385071382942,1369.0,2958400.0,4,12.333333333333334,45.26315789473684,0,0,0,0,0,0,0,0,0,0,0
