PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,CabinNum,Side,Age_missing,RoomService_missing,FoodCourt_missing,ShoppingMall_missing,Spa_missing,VRDeck_missing
8057_01,Europa,True,TRAPPIST-1e,65.0,False,0.0,0.0,0.0,0.0,0.0,True,B,267,P,0,0,0,0,0,0
8057_02,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,B,267,P,0,0,0,0,0,0
8058_01,Earth,False,TRAPPIST-1e,29.0,False,12.0,2.0,0.0,432.0,1548.0,False,F,1664,P,0,0,0,0,0,0
8059_01,Unknown,False,TRAPPIST-1e,20.0,False,0.0,38.0,0.0,0.0,1779.0,False,G,1302,P,0,0,0,0,0,0
8060_01,Mars,False,TRAPPIST-1e,39.0,False,1369.0,259.0,960.0,1.0,29.0,False,F,1541,S,0,0,0,0,0,0
8060_02,Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1541,S,0,0,0,0,0,0
8063_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,25.0,0.0,11.0,0.0,False,F,1543,S,0,1,0,0,0,0
8064_01,Mars,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,Unknown,0,Unknown,0,0,0,0,0,0
8064_02,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,E,534,S,0,0,0,0,0,0
8064_03,Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,False,E,534,S,0,0,0,0,0,0
8066_01,Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1544,S,0,0,0,0,0,0
8067_01,Earth,False,55 Cancri e,32.0,False,1.0,0.0,0.0,9.0,663.0,False,F,1666,P,0,0,0,1,0,0
8068_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,52.0,0.0,110.0,614.0,False,F,1545,S,0,0,0,0,0,0
8069_01,Europa,True,55 Cancri e,60.0,False,0.0,0.0,0.0,0.0,0.0,True,D,234,S,0,0,0,0,0,0
8071_01,Earth,False,TRAPPIST-1e,53.0,False,0.0,0.0,716.0,0.0,0.0,True,F,1546,S,0,0,0,0,0,0
8072_01,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,D,236,S,0,0,0,0,0,0
8072_02,Europa,False,55 Cancri e,35.0,False,0.0,5500.0,0.0,180.0,3173.0,False,D,236,S,0,0,0,0,0,0
8075_01,Earth,False,55 Cancri e,19.0,False,355.0,0.0,0.0,0.0,284.0,False,F,1547,S,0,0,0,0,0,0
8076_01,Europa,False,55 Cancri e,43.0,False,1.0,2060.0,0.0,1.0,2764.0,False,C,263,P,0,0,0,1,0,0
8076_02,Europa,False,55 Cancri e,29.0,False,2686.0,0.0,0.0,2854.0,2553.0,False,C,263,P,0,0,0,0,0,0
8077_01,Earth,False,TRAPPIST-1e,20.0,False,721.0,122.0,0.0,0.0,0.0,False,G,1304,P,0,0,0,0,0,0
8078_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,134.0,1931.0,0.0,False,F,1667,P,0,0,0,0,0,1
8079_01,Earth,False,PSO J318.5-22,21.0,False,505.0,0.0,0.0,0.0,110.0,True,F,1548,S,0,0,0,0,0,0
8081_01,Europa,False,55 Cancri e,39.0,False,2.0,15450.0,336.0,1.0,904.0,True,D,251,P,0,0,0,0,0,0
8082_01,Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1305,P,0,0,0,0,0,0
8082_02,Earth,False,55 Cancri e,20.0,False,1842.0,0.0,0.0,0.0,0.0,True,F,1668,P,0,0,0,0,0,0
8083_01,Earth,False,TRAPPIST-1e,18.0,False,595.0,134.0,7.0,0.0,0.0,False,F,1669,P,0,0,0,0,0,0
8084_01,Europa,False,TRAPPIST-1e,31.0,False,0.0,745.0,0.0,6688.0,2161.0,False,C,264,P,0,1,0,0,0,0
8085_01,Earth,False,PSO J318.5-22,35.0,False,635.0,3.0,0.0,0.0,25.0,False,F,1549,S,0,0,0,0,1,0
8086_01,Earth,True,PSO J318.5-22,44.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1306,P,0,0,0,1,0,0
8087_01,Europa,False,TRAPPIST-1e,62.0,False,33.0,3518.0,0.0,394.0,0.0,True,B,268,P,0,0,0,0,0,0
8088_01,Mars,False,TRAPPIST-1e,23.0,False,1.0,0.0,11.0,0.0,2336.0,False,E,521,P,0,0,0,0,0,0
8088_02,Mars,False,TRAPPIST-1e,23.0,True,3.0,0.0,0.0,1677.0,0.0,False,F,1670,P,0,0,0,0,0,1
8089_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,1761.0,0.0,36.0,True,F,1671,P,0,0,0,0,0,0
8091_01,Earth,False,TRAPPIST-1e,29.0,False,18.0,7.0,0.0,0.0,779.0,False,F,1672,P,0,0,0,0,0,0
8092_01,Europa,False,TRAPPIST-1e,31.0,False,0.0,4655.0,135.0,2075.0,402.0,True,D,238,S,0,0,0,0,0,0
8092_02,Europa,True,55 Cancri e,33.0,True,0.0,0.0,0.0,0.0,0.0,True,D,238,S,0,0,1,0,0,0
8092_03,Europa,False,TRAPPIST-1e,41.0,False,0.0,3216.0,0.0,433.0,517.0,False,D,238,S,0,0,0,0,0,0
8094_01,Europa,False,TRAPPIST-1e,60.0,False,19.0,7316.0,0.0,0.0,1781.0,True,C,265,P,0,0,0,0,0,0
8097_01,Europa,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,B,317,S,0,0,0,1,0,0
8098_01,Europa,False,TRAPPIST-1e,69.0,True,0.0,269.0,0.0,190.0,9033.0,False,B,269,P,0,0,0,0,0,0
8098_02,Europa,False,55 Cancri e,44.0,False,9.0,2311.0,0.0,633.0,1.0,True,B,269,P,0,0,0,0,0,0
8098_03,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,B,269,P,0,0,1,0,0,0
8098_04,Europa,False,55 Cancri e,26.0,False,0.0,11598.0,0.0,3.0,386.0,True,B,269,P,0,0,0,0,0,0
8102_01,Earth,False,TRAPPIST-1e,30.0,False,4.0,0.0,442.0,2441.0,0.0,False,F,1674,P,0,0,0,0,0,0
8103_01,Mars,False,TRAPPIST-1e,34.0,False,81.0,0.0,492.0,122.0,0.0,False,F,1675,P,0,0,0,0,0,0
8105_01,Earth,False,PSO J318.5-22,18.0,False,0.0,0.0,15.0,570.0,84.0,False,F,1677,P,0,0,0,0,0,0
8106_01,Earth,True,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1306,S,0,0,0,0,0,0
8107_01,Earth,False,PSO J318.5-22,71.0,False,48.0,43.0,0.0,78.0,534.0,False,F,1678,P,0,0,0,0,0,0
8108_01,Earth,False,PSO J318.5-22,19.0,False,150.0,605.0,0.0,0.0,1.0,False,F,1552,S,0,0,0,0,0,0
8112_01,Earth,False,PSO J318.5-22,23.0,False,90.0,4.0,0.0,7.0,588.0,False,F,1553,S,0,0,0,0,0,0
8115_01,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,B,318,S,0,0,0,0,0,0
8115_02,Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,B,318,S,0,0,0,0,0,0
8116_01,Mars,False,55 Cancri e,28.0,False,49.0,0.0,0.0,2.0,1136.0,False,D,252,P,0,0,0,0,0,0
8117_01,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,B,319,S,0,0,0,0,0,0
8117_02,Europa,False,TRAPPIST-1e,24.0,False,0.0,809.0,0.0,4928.0,143.0,False,B,319,S,0,0,0,0,0,0
8117_03,Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,B,319,S,0,0,0,0,0,0
8118_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1310,P,0,0,0,0,0,0
8119_01,Earth,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,F,1555,S,0,0,0,0,0,0
8119_02,Earth,False,55 Cancri e,20.0,False,6.0,1119.0,0.0,24.0,13.0,True,F,1555,S,0,0,0,0,0,0
8119_03,Earth,False,55 Cancri e,20.0,False,97.0,279.0,0.0,301.0,39.0,False,F,1555,S,0,0,0,0,0,0
8120_01,Europa,False,55 Cancri e,36.0,False,0.0,4260.0,0.0,0.0,1678.0,True,D,253,P,0,0,0,0,0,0
8121_01,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1311,P,0,0,0,1,0,0
8122_01,Europa,False,55 Cancri e,58.0,False,0.0,226.0,0.0,5481.0,0.0,False,C,302,S,0,0,0,0,0,1
8122_02,Europa,False,TRAPPIST-1e,37.0,False,79.0,218.0,0.0,442.0,659.0,True,C,302,S,0,0,0,0,0,0
8122_03,Europa,False,TRAPPIST-1e,26.0,False,0.0,13.0,0.0,3803.0,3557.0,False,C,302,S,0,0,0,0,0,0
8123_01,Earth,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1312,P,0,0,0,0,0,0
8124_01,Earth,False,TRAPPIST-1e,44.0,False,0.0,903.0,0.0,0.0,0.0,False,F,1681,P,0,0,0,0,0,0
8128_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1682,P,0,0,0,0,0,0
8129_01,Earth,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,Unknown,0,Unknown,0,0,0,0,0,0
8129_02,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1313,P,0,0,0,0,0,0
8129_03,Earth,False,TRAPPIST-1e,24.0,False,381.0,925.0,342.0,0.0,642.0,False,F,1683,P,0,0,0,0,0,0
8129_04,Earth,False,55 Cancri e,27.0,False,3.0,13.0,0.0,0.0,788.0,False,F,1683,P,0,0,0,0,0,0
8129_05,Earth,False,TRAPPIST-1e,39.0,False,44.0,1620.0,0.0,6.0,0.0,False,E,522,P,0,0,0,0,0,0
8130_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1308,S,0,0,0,0,0,0
8130_02,Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1308,S,0,0,0,0,0,0
8130_03,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1308,S,0,0,0,0,0,0
8131_01,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1557,S,0,0,0,0,0,0
8133_01,Mars,False,TRAPPIST-1e,27.0,False,831.0,0.0,0.0,867.0,20.0,False,D,254,P,0,0,0,0,0,0
8135_01,Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,C,267,P,0,0,0,0,0,0
8136_01,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,C,268,P,0,0,0,0,0,0
8136_02,Europa,False,TRAPPIST-1e,60.0,False,0.0,5998.0,0.0,4794.0,8.0,False,C,268,P,0,0,0,0,0,0
8137_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,297.0,0.0,588.0,23.0,False,G,1314,P,0,0,0,0,0,0
8138_01,Earth,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1315,P,0,0,0,0,0,0
8139_01,Earth,False,TRAPPIST-1e,25.0,False,11.0,780.0,0.0,0.0,0.0,True,E,523,P,0,0,0,0,0,0
8140_01,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1309,S,0,0,0,0,0,0
8141_01,Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1310,S,0,0,0,0,0,0
8143_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,17.0,5.0,0.0,712.0,True,F,1558,S,0,0,0,0,0,0
8144_01,Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,B,270,P,0,0,0,0,0,0
8144_02,Europa,False,TRAPPIST-1e,13.0,False,0.0,3680.0,0.0,1529.0,3854.0,False,B,270,P,0,0,0,0,0,0
8144_03,Europa,False,TRAPPIST-1e,28.0,False,0.0,3317.0,77.0,0.0,130.0,True,B,270,P,0,0,0,0,0,0
8144_04,Europa,False,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,True,B,270,P,0,0,0,0,0,0
8147_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,142.0,0.0,3528.0,92.0,False,G,1317,P,0,0,0,0,0,0
8147_02,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,Unknown,0,Unknown,0,0,0,0,0,0
8147_03,Earth,False,TRAPPIST-1e,42.0,False,18.0,5.0,470.0,356.0,57.0,False,G,1317,P,0,0,0,0,0,0
8147_04,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1317,P,0,0,0,0,0,0
8148_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,508.0,0.0,44.0,257.0,False,G,1318,P,0,0,0,0,0,0
8149_01,Earth,True,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1319,P,0,0,0,0,0,0
8150_01,Mars,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,E,539,S,0,0,0,1,0,0
8150_02,Mars,True,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,True,E,539,S,0,0,0,0,0,0
8150_03,Mars,False,TRAPPIST-1e,19.0,False,691.0,0.0,10.0,561.0,25.0,False,E,539,S,0,0,0,0,0,0
8152_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1312,S,0,0,0,0,0,0
8153_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1320,P,0,0,0,0,0,0
8156_01,Earth,False,PSO J318.5-22,53.0,False,90.0,29.0,102.0,244.0,56.0,False,G,1321,P,0,0,0,0,0,0
8157_01,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1313,S,0,0,0,0,0,0
8157_02,Earth,False,55 Cancri e,39.0,False,1663.0,0.0,262.0,229.0,0.0,False,F,1560,S,0,0,0,0,0,0
8157_03,Earth,False,TRAPPIST-1e,45.0,False,0.0,0.0,2778.0,1910.0,0.0,False,G,1313,S,0,0,0,0,0,0
8157_04,Earth,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1313,S,0,0,0,0,0,0
8157_05,Earth,False,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1313,S,0,0,0,0,0,0
8157_06,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1313,S,0,0,0,0,0,0
8158_01,Mars,False,TRAPPIST-1e,40.0,False,953.0,0.0,356.0,0.0,0.0,False,F,1686,P,0,0,0,0,0,0
8159_01,Earth,False,Unknown,26.0,False,0.0,0.0,0.0,622.0,8.0,False,F,1687,P,0,0,0,0,0,0
8161_01,Earth,False,TRAPPIST-1e,18.0,False,1157.0,28.0,50.0,0.0,0.0,False,F,1688,P,0,0,0,0,0,0
8162_01,Europa,False,TRAPPIST-1e,47.0,False,0.0,314.0,0.0,889.0,1090.0,False,E,524,P,0,0,0,0,0,0
8164_01,Earth,False,TRAPPIST-1e,31.0,False,0.0,918.0,0.0,0.0,900.0,False,G,1314,S,0,0,0,0,0,0
8165_01,Mars,False,TRAPPIST-1e,27.0,False,279.0,11.0,40.0,718.0,0.0,False,E,525,P,1,0,0,0,0,0
8167_01,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1315,S,0,0,0,0,0,0
8168_01,Earth,False,55 Cancri e,32.0,False,7.0,723.0,0.0,6.0,13.0,False,F,1561,S,0,0,0,1,0,0
8168_02,Earth,False,TRAPPIST-1e,32.0,False,293.0,889.0,1.0,1.0,200.0,False,F,1561,S,0,0,0,0,0,0
8168_03,Earth,False,TRAPPIST-1e,21.0,False,644.0,0.0,0.0,0.0,2.0,False,F,1561,S,0,0,0,0,0,0
8168_04,Earth,False,TRAPPIST-1e,27.0,False,4.0,0.0,9.0,20.0,831.0,False,F,1561,S,1,0,0,0,0,0
8168_05,Earth,False,TRAPPIST-1e,22.0,False,753.0,0.0,0.0,0.0,0.0,False,G,1316,S,0,0,0,0,0,0
8168_06,Earth,False,TRAPPIST-1e,18.0,False,0.0,858.0,2.0,0.0,0.0,True,G,1316,S,0,0,0,0,1,0
8168_07,Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1316,S,0,0,0,0,0,0
8168_08,Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1316,S,0,0,0,0,0,0
8171_01,Earth,False,TRAPPIST-1e,46.0,False,0.0,0.0,594.0,154.0,0.0,False,F,1690,P,0,0,0,0,0,0
8173_01,Europa,False,TRAPPIST-1e,44.0,False,0.0,3771.0,0.0,521.0,4.0,True,C,304,S,0,0,0,0,0,0
8175_01,Europa,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,C,305,S,0,0,0,0,0,0
8176_01,Europa,False,55 Cancri e,28.0,False,5.0,8252.0,0.0,181.0,3027.0,False,A,98,S,0,0,0,0,0,0
8177_01,Earth,False,TRAPPIST-1e,31.0,False,116.0,0.0,298.0,2.0,227.0,False,G,1317,S,0,0,1,0,0,0
8178_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1318,S,0,0,0,0,0,0
8182_01,Earth,False,PSO J318.5-22,18.0,False,0.0,220.0,4.0,0.0,532.0,False,F,1564,S,0,0,0,0,0,0
8186_01,Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1319,S,0,0,0,0,0,0
8186_02,Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1319,S,0,0,0,0,0,0
8186_03,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1319,S,0,0,0,0,0,1
8186_04,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1319,S,0,0,0,0,0,0
8189_01,Europa,False,TRAPPIST-1e,35.0,False,0.0,747.0,0.0,0.0,2478.0,False,C,271,P,0,0,0,0,0,0
8190_01,Europa,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,B,320,S,0,0,0,0,0,0
8191_01,Earth,False,PSO J318.5-22,18.0,False,0.0,0.0,19.0,751.0,4.0,False,G,1320,S,0,0,0,0,0,0
8192_01,Earth,False,TRAPPIST-1e,18.0,False,539.0,2.0,3.0,900.0,0.0,False,F,1566,S,0,0,0,0,0,0
8194_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,662.0,30.0,0.0,True,F,1567,S,0,0,0,0,0,0
8197_01,Earth,False,55 Cancri e,49.0,False,598.0,0.0,0.0,118.0,0.0,False,F,1693,P,0,0,0,0,0,0
8199_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1329,P,0,0,0,0,0,0
8200_01,Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1330,P,0,0,0,0,0,0
8202_01,Europa,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,C,306,S,0,0,1,0,1,0
8202_02,Europa,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,C,306,S,0,0,0,0,0,0
8202_03,Unknown,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,C,306,S,1,0,0,0,0,1
8202_04,Europa,False,TRAPPIST-1e,39.0,False,19.0,3603.0,0.0,421.0,517.0,True,C,306,S,0,0,0,0,0,0
8202_05,Europa,False,55 Cancri e,36.0,False,0.0,8151.0,5.0,0.0,8182.0,False,C,306,S,0,0,0,0,0,0
8202_06,Europa,True,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,True,C,306,S,0,0,0,0,0,0
8203_01,Europa,False,55 Cancri e,23.0,False,0.0,395.0,0.0,6.0,0.0,False,C,307,S,0,0,0,0,0,1
8203_02,Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,C,307,S,0,0,0,0,0,0
8204_01,Europa,False,TRAPPIST-1e,25.0,False,0.0,1003.0,1629.0,73.0,748.0,False,E,541,S,0,0,0,0,0,0
8204_02,Europa,False,TRAPPIST-1e,30.0,False,209.0,157.0,2566.0,171.0,472.0,False,E,541,S,0,0,0,0,0,0
8205_01,Earth,False,TRAPPIST-1e,20.0,False,625.0,0.0,2.0,0.0,0.0,False,G,1331,P,0,0,0,0,0,0
8207_01,Mars,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1695,P,0,0,0,0,0,0
8208_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1322,S,0,0,0,0,0,0
8209_01,Earth,False,TRAPPIST-1e,57.0,False,6.0,510.0,372.0,0.0,0.0,True,G,1332,P,0,0,0,0,0,0
8210_01,Mars,False,TRAPPIST-1e,47.0,False,1282.0,0.0,5.0,495.0,0.0,False,D,241,S,0,0,0,0,0,0
8211_01,Earth,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1323,S,0,1,0,0,0,0
8212_01,Earth,False,PSO J318.5-22,29.0,False,487.0,0.0,60.0,12.0,0.0,False,F,1569,S,0,0,0,0,0,0
8213_01,Earth,False,TRAPPIST-1e,32.0,False,0.0,2.0,1.0,0.0,881.0,False,G,1333,P,0,0,0,0,0,0
8214_01,Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,D,242,S,0,0,0,0,0,0
8216_01,Earth,False,TRAPPIST-1e,18.0,False,22.0,0.0,681.0,0.0,1.0,True,G,1334,P,0,0,0,0,0,0
8217_01,Earth,False,TRAPPIST-1e,49.0,False,0.0,4.0,50.0,0.0,746.0,False,F,1570,S,0,0,0,0,0,0
8218_01,Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,B,272,P,0,0,0,0,0,0
8219_01,Earth,False,TRAPPIST-1e,18.0,False,3.0,0.0,3.0,1773.0,0.0,False,G,1335,P,0,0,0,0,0,0
8220_01,Europa,False,TRAPPIST-1e,29.0,False,0.0,5157.0,1.0,136.0,32.0,True,A,99,S,0,0,0,0,0,0
8221_01,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1696,P,0,0,0,0,0,0
8222_01,Mars,False,TRAPPIST-1e,43.0,False,1054.0,109.0,576.0,645.0,0.0,False,D,257,P,0,0,0,0,0,0
8222_02,Mars,False,TRAPPIST-1e,18.0,False,32.0,1255.0,1.0,0.0,0.0,True,F,1697,P,0,0,0,0,0,0
8224_01,Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1325,S,0,0,0,0,0,0
8225_01,Mars,False,TRAPPIST-1e,15.0,False,85.0,0.0,1130.0,0.0,248.0,False,Unknown,0,Unknown,0,0,0,0,0,0
8226_01,Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1572,S,0,0,0,0,0,0
8226_02,Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1572,S,0,0,0,0,0,0
8226_03,Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1572,S,0,0,0,0,0,0
8227_01,Earth,False,TRAPPIST-1e,27.0,False,14.0,1186.0,460.0,12.0,9.0,True,E,527,P,0,0,0,0,0,0
8229_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1336,P,0,0,0,0,0,0
8231_01,Earth,False,TRAPPIST-1e,33.0,False,201.0,819.0,0.0,0.0,0.0,True,G,1327,S,0,0,0,0,0,0
8231_02,Earth,False,TRAPPIST-1e,65.0,False,0.0,0.0,113.0,208.0,587.0,False,G,1327,S,0,0,0,0,0,0
8232_01,Earth,False,TRAPPIST-1e,19.0,False,5.0,666.0,0.0,123.0,440.0,False,F,1574,S,0,0,0,0,0,0
8233_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,779.0,0.0,18.0,False,F,1575,S,0,0,0,0,0,0
8233_02,Earth,False,TRAPPIST-1e,37.0,False,72.0,0.0,18.0,0.0,809.0,False,F,1575,S,0,0,0,0,0,0
8235_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,21.0,22.0,1149.0,249.0,False,F,1576,S,0,0,0,0,0,0
8237_01,Earth,False,TRAPPIST-1e,19.0,False,511.0,0.0,0.0,267.0,0.0,False,F,1577,S,0,0,0,0,0,0
8238_01,Earth,False,TRAPPIST-1e,20.0,False,749.0,16.0,0.0,0.0,29.0,False,F,1578,S,0,0,0,0,0,0
8238_02,Earth,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1328,S,0,0,0,0,0,0
8239_01,Earth,False,55 Cancri e,21.0,False,499.0,0.0,193.0,1.0,1.0,False,F,1579,S,0,0,0,0,0,0
8242_01,Earth,False,TRAPPIST-1e,20.0,False,2.0,2.0,876.0,8.0,0.0,True,G,1330,S,0,0,0,0,0,0
8243_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,44.0,0.0,795.0,69.0,False,G,1331,S,0,0,0,0,0,0
8244_01,Earth,False,TRAPPIST-1e,27.0,False,1007.0,0.0,0.0,9.0,0.0,False,G,1337,P,0,0,0,0,0,0
8247_01,Europa,False,TRAPPIST-1e,23.0,False,0.0,2984.0,23.0,686.0,173.0,True,D,258,P,0,0,0,0,0,0
8248_01,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1339,P,0,0,0,0,0,0
8248_02,Earth,False,PSO J318.5-22,72.0,False,309.0,0.0,0.0,0.0,463.0,False,G,1339,P,0,0,0,0,0,0
8251_01,Earth,True,Unknown,35.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1332,S,0,0,0,0,0,0
8252_01,Earth,False,55 Cancri e,29.0,False,52.0,0.0,612.0,465.0,79.0,False,F,1699,P,0,0,1,0,0,0
8252_02,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1341,P,0,0,0,0,0,0
8252_03,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1341,P,0,0,0,0,0,0
8254_01,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1700,P,1,0,0,0,0,0
8255_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,1.0,12.0,875.0,0.0,False,G,1333,S,0,0,0,0,0,0
8257_01,Mars,False,TRAPPIST-1e,41.0,False,396.0,0.0,653.0,0.0,0.0,False,E,529,P,0,0,0,0,0,0
8259_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,486.0,324.0,0.0,False,G,1342,P,1,0,0,0,0,0
8260_01,Earth,False,55 Cancri e,19.0,False,84.0,4.0,4.0,629.0,0.0,False,F,1582,S,0,0,0,0,0,0
